row_id,amount,source_url,snapshot_date,verbatim_quote_from_source,note,client_id,client_name,org_id,source_file,verdict
LA-212217,,https://lda.gov/api/v1/filings/?client_name=Meta+Platforms&filing_year=2022&page_size=100,2026-09-14,META PLATFORMS INC.,"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",212217,META PLATFORMS INC.,Meta,sources/lda-meta-platforms-2022-p1.json,KEEP
LA-206344,,https://lda.gov/api/v1/filings/?client_name=Facebook&filing_year=2021&page=3&page_size=100,2026-09-14,"META PLATFORMS, INC. (FKA FACEBOOK)","Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",206344,"META PLATFORMS, INC. (FKA FACEBOOK)",Meta,sources/lda-facebook-2021-p3.json,KEEP
LA-127063,,https://lda.gov/api/v1/filings/?client_name=Microsoft&filing_year=2021&page=4&page_size=100,2026-09-14,MICROSOFT CORPORATION,"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",127063,MICROSOFT CORPORATION,Microsoft,sources/lda-microsoft-2021-p4.json,KEEP
LA-163139,,https://lda.gov/api/v1/filings/?client_name=Meta+Platforms&filing_year=2023&page=4&page_size=100,2026-09-14,"META PLATFORMS, INC.","Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",163139,"META PLATFORMS, INC.",Meta,sources/lda-meta-platforms-2023-p4.json,KEEP
LA-194794,,https://lda.gov/api/v1/filings/?client_name=Google&filing_year=2019&page_size=100,2026-09-14,GOOGLE INC.,"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",194794,GOOGLE INC.,Google,sources/lda-google-2019-p1.json,KEEP
LA-195365,,https://lda.gov/api/v1/filings/?client_name=Facebook&filing_year=2024&page=2&page_size=100,2026-09-14,META PLATFORMS INC (FORMERLY FACEBOOK INC & VARIOUS SUBSIDIARIES),"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",195365,META PLATFORMS INC (FORMERLY FACEBOOK INC & VARIOUS SUBSIDIARIES),Meta,sources/lda-facebook-2024-p2.json,KEEP
LA-201059,,https://lda.gov/api/v1/filings/?client_name=Facebook&filing_year=2022&page_size=100,2026-09-14,META PLATFORMS INC (FKA FACEBOOK),"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",201059,META PLATFORMS INC (FKA FACEBOOK),Meta,sources/lda-facebook-2022-p1.json,KEEP
LA-198587,,https://lda.gov/api/v1/filings/?client_name=Google&filing_year=2026&page_size=100,2026-09-14,GOOGLE CLIENT SERVICES LLC,"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",198587,GOOGLE CLIENT SERVICES LLC,Google,sources/lda-google-2026-p1.json,KEEP
LA-186714,,https://lda.gov/api/v1/filings/?client_name=Google&filing_year=2019&page_size=100,2026-09-14,"GOOGLE, INC. ON BEHALF OF X",Unrelated or separately branded client; excluded from lab scope.,186714,"GOOGLE, INC. ON BEHALF OF X",,sources/lda-google-2019-p1.json,OPEN
LA-195371,,https://lda.gov/api/v1/filings/?client_name=Microsoft&filing_year=2024&page=4&page_size=100,2026-09-14,MICROSOFT CORPORATION,"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",195371,MICROSOFT CORPORATION,Microsoft,sources/lda-microsoft-2024-p4.json,KEEP
LA-207827,,https://lda.gov/api/v1/filings/?client_name=Amazon&filing_year=2021&page=2&page_size=100,2026-09-14,AMAZON.COM SERVICES LLC,"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",207827,AMAZON.COM SERVICES LLC,Amazon,sources/lda-amazon-2021-p2.json,KEEP
LA-153277,,https://lda.gov/api/v1/filings/?client_name=Google&filing_year=2022&page_size=100,2026-09-14,GOOGLE INC.,"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",153277,GOOGLE INC.,Google,sources/lda-google-2022-p1.json,KEEP
LA-54828,,https://lda.gov/api/v1/filings/?client_name=Google&filing_year=2024&page_size=100,2026-09-14,"GOOGLE CLIENT SERVICES, LLC","Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",54828,"GOOGLE CLIENT SERVICES, LLC",Google,sources/lda-google-2024-p1.json,KEEP
LA-189413,,https://lda.gov/api/v1/filings/?client_name=Amazon&filing_year=2024&page=3&page_size=100,2026-09-14,"TEAM HALLAHAN LLC ON BEHALF OF AMAZON WEB SERVICES, INC.","Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",189413,"TEAM HALLAHAN LLC ON BEHALF OF AMAZON WEB SERVICES, INC.",Amazon,sources/lda-amazon-2024-p3.json,KEEP
LA-69942,,https://lda.gov/api/v1/filings/?client_name=Meta+Platforms&filing_year=2026&page_size=100,2026-09-14,"META PLATFORMS, INC.","Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",69942,"META PLATFORMS, INC.",Meta,sources/lda-meta-platforms-2026-p1.json,KEEP
LA-210221,,https://lda.gov/api/v1/filings/?client_name=Facebook&filing_year=2025&page_size=100,2026-09-14,"META PLATFORMS, INC. (FORMERLY FACEBOOK, INC. AND VARIOUS SUBSIDIARIES)","Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",210221,"META PLATFORMS, INC. (FORMERLY FACEBOOK, INC. AND VARIOUS SUBSIDIARIES)",Meta,sources/lda-facebook-2025-p1.json,KEEP
LA-173217,,https://lda.gov/api/v1/filings/?client_name=Meta+Platforms&filing_year=2026&page=2&page_size=100,2026-09-14,"META PLATFORMS, INC.","Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",173217,"META PLATFORMS, INC.",Meta,sources/lda-meta-platforms-2026-p2.json,KEEP
LA-195168,,https://lda.gov/api/v1/filings/?client_name=Google&filing_year=2020&page=2&page_size=100,2026-09-14,"GOOGLE CLIENT SERVICES, LLC","Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",195168,"GOOGLE CLIENT SERVICES, LLC",Google,sources/lda-google-2020-p2.json,KEEP
LA-184332,,https://lda.gov/api/v1/filings/?client_name=Facebook&filing_year=2024&page_size=100,2026-09-14,META PLATFORMS INC (FORMERLY FACEBOOK INC AND VARIOUS SUBSIDIARIES,"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",184332,META PLATFORMS INC (FORMERLY FACEBOOK INC AND VARIOUS SUBSIDIARIES,Meta,sources/lda-facebook-2024-p1.json,KEEP
LA-202412,,https://lda.gov/api/v1/filings/?client_name=Amazon&filing_year=2021&page_size=100,2026-09-14,AMAZON CORPORATE LLC,"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",202412,AMAZON CORPORATE LLC,Amazon,sources/lda-amazon-2021-p1.json,KEEP
LA-151829,,https://lda.gov/api/v1/filings/?client_name=Microsoft&filing_year=2020&page=3&page_size=100,2026-09-14,MICROSOFT CORPORATION,"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",151829,MICROSOFT CORPORATION,Microsoft,sources/lda-microsoft-2020-p3.json,KEEP
LA-186593,,https://lda.gov/api/v1/filings/?client_name=Google&filing_year=2023&page=4&page_size=100,2026-09-14,GOOGLE CLIENT SERVICES LLC,"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",186593,GOOGLE CLIENT SERVICES LLC,Google,sources/lda-google-2023-p4.json,KEEP
LA-205111,,https://lda.gov/api/v1/filings/?client_name=Google&filing_year=2021&page=4&page_size=100,2026-09-14,GOOGLE PUBLIC SECTOR (FKA GOOGLE CLOUD),"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",205111,GOOGLE PUBLIC SECTOR (FKA GOOGLE CLOUD),Google,sources/lda-google-2021-p4.json,KEEP
LA-67744,,https://lda.gov/api/v1/filings/?client_name=Meta+Platforms&filing_year=2025&page=3&page_size=100,2026-09-14,"META PLATFORMS, INC.","Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",67744,"META PLATFORMS, INC.",Meta,sources/lda-meta-platforms-2025-p3.json,KEEP
LA-168140,,https://lda.gov/api/v1/filings/?client_name=Google&filing_year=2020&page_size=100,2026-09-14,GOOGLE CLIENT SERVICES,"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",168140,GOOGLE CLIENT SERVICES,Google,sources/lda-google-2020-p1.json,KEEP
LA-181251,,https://lda.gov/api/v1/filings/?client_name=Microsoft&filing_year=2024&page=3&page_size=100,2026-09-14,MICROSOFT CORPORATION,"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",181251,MICROSOFT CORPORATION,Microsoft,sources/lda-microsoft-2024-p3.json,KEEP
LA-206330,,https://lda.gov/api/v1/filings/?client_name=Microsoft&filing_year=2022&page_size=100,2026-09-14,MICROSOFT,"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",206330,MICROSOFT,Microsoft,sources/lda-microsoft-2022-p1.json,KEEP
LA-70642,,https://lda.gov/api/v1/filings/?client_name=Anthropic&filing_year=2026&page_size=100,2026-09-14,"ANTHROPIC, PBC","Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",70642,"ANTHROPIC, PBC",Anthropic,sources/lda-anthropic-2026-p1.json,KEEP
LA-213022,,https://lda.gov/api/v1/filings/?client_name=Microsoft&filing_year=2022&page=3&page_size=100,2026-09-14,MICROSOFT CORPORATION,"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",213022,MICROSOFT CORPORATION,Microsoft,sources/lda-microsoft-2022-p3.json,KEEP
LA-206822,,https://lda.gov/api/v1/filings/?client_name=Microsoft&filing_year=2022&page=3&page_size=100,2026-09-14,MICROSOFT,"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",206822,MICROSOFT,Microsoft,sources/lda-microsoft-2022-p3.json,KEEP
LA-166431,,https://lda.gov/api/v1/filings/?client_name=Microsoft&filing_year=2023&page=4&page_size=100,2026-09-14,MICROSOFT CORPORATION,"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",166431,MICROSOFT CORPORATION,Microsoft,sources/lda-microsoft-2023-p4.json,KEEP
LA-57807,,https://lda.gov/api/v1/filings/?client_name=OpenAI&filing_year=2025&page_size=100,2026-09-14,"OPENAI OPCO, LLC","Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",57807,"OPENAI OPCO, LLC",OpenAI,sources/lda-openai-2025-p1.json,KEEP
LA-203663,,https://lda.gov/api/v1/filings/?client_name=Microsoft&filing_year=2023&page_size=100,2026-09-14,MICROSOFT CORPORATION,"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",203663,MICROSOFT CORPORATION,Microsoft,sources/lda-microsoft-2023-p1.json,KEEP
LA-68758,,https://lda.gov/api/v1/filings/?client_name=Meta+Platforms&filing_year=2025&page=3&page_size=100,2026-09-14,"META PLATFORMS, INC.","Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",68758,"META PLATFORMS, INC.",Meta,sources/lda-meta-platforms-2025-p3.json,KEEP
LA-203292,,https://lda.gov/api/v1/filings/?client_name=Facebook&filing_year=2020&page_size=100,2026-09-14,"FACEBOOK, INC.","Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",203292,"FACEBOOK, INC.",Meta,sources/lda-facebook-2020-p1.json,KEEP
LA-190567,,https://lda.gov/api/v1/filings/?client_name=Microsoft&filing_year=2020&page=2&page_size=100,2026-09-14,MICROSOFT,"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",190567,MICROSOFT,Microsoft,sources/lda-microsoft-2020-p2.json,KEEP
LA-158902,,https://lda.gov/api/v1/filings/?client_name=Amazon&filing_year=2022&page=4&page_size=100,2026-09-14,AMAZON.COM SERVICES LLC,"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",158902,AMAZON.COM SERVICES LLC,Amazon,sources/lda-amazon-2022-p4.json,KEEP
LA-211535,,https://lda.gov/api/v1/filings/?client_name=Microsoft&filing_year=2022&page=2&page_size=100,2026-09-14,MICROSOFT CORPORATION,"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",211535,MICROSOFT CORPORATION,Microsoft,sources/lda-microsoft-2022-p2.json,KEEP
LA-198265,,https://lda.gov/api/v1/filings/?client_name=Google&filing_year=2025&page=3&page_size=100,2026-09-14,GOOGLE CLIENT SERVICES LLC,"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",198265,GOOGLE CLIENT SERVICES LLC,Google,sources/lda-google-2025-p3.json,KEEP
LA-70706,,https://lda.gov/api/v1/filings/?client_name=Anthropic&filing_year=2026&page_size=100,2026-09-14,ANTHROPIC PBC,"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",70706,ANTHROPIC PBC,Anthropic,sources/lda-anthropic-2026-p1.json,KEEP
LA-167888,,https://lda.gov/api/v1/filings/?client_name=Microsoft&filing_year=2020&page=5&page_size=100,2026-09-14,MICROSOFT CORPORATION,"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",167888,MICROSOFT CORPORATION,Microsoft,sources/lda-microsoft-2020-p5.json,KEEP
LA-186641,,https://lda.gov/api/v1/filings/?client_name=Google&filing_year=2024&page=3&page_size=100,2026-09-14,GOOGLE CLIENT SERVICES LLC (FORMERLY REPORTING AS GOOGLE),"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",186641,GOOGLE CLIENT SERVICES LLC (FORMERLY REPORTING AS GOOGLE),Google,sources/lda-google-2024-p3.json,KEEP
LA-206329,,https://lda.gov/api/v1/filings/?client_name=Amazon&filing_year=2024&page_size=100,2026-09-14,AMAZON,"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",206329,AMAZON,Amazon,sources/lda-amazon-2024-p1.json,KEEP
LA-101252,,https://lda.gov/api/v1/filings/?client_name=Amazon&filing_year=2021&page=4&page_size=100,2026-09-14,"AMAZON CORPORATE, LLC","Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",101252,"AMAZON CORPORATE, LLC",Amazon,sources/lda-amazon-2021-p4.json,KEEP
LA-201188,,https://lda.gov/api/v1/filings/?client_name=Amazon&filing_year=2026&page_size=100,2026-09-14,AMAZON.COM,"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",201188,AMAZON.COM,Amazon,sources/lda-amazon-2026-p1.json,KEEP
LA-182859,,https://lda.gov/api/v1/filings/?client_name=Microsoft&filing_year=2024&page_size=100,2026-09-14,MICROSOFT CORP,"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",182859,MICROSOFT CORP,Microsoft,sources/lda-microsoft-2024-p1.json,KEEP
LA-52687,,https://lda.gov/api/v1/filings/?client_name=Google&filing_year=2026&page=2&page_size=100,2026-09-14,GOOGLE CLIENT SERVICES LLC,"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",52687,GOOGLE CLIENT SERVICES LLC,Google,sources/lda-google-2026-p2.json,KEEP
LA-199054,,https://lda.gov/api/v1/filings/?client_name=Microsoft&filing_year=2021&page=3&page_size=100,2026-09-14,MICROSOFT CORPORATION,"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",199054,MICROSOFT CORPORATION,Microsoft,sources/lda-microsoft-2021-p3.json,KEEP
LA-193689,,https://lda.gov/api/v1/filings/?client_name=Microsoft&filing_year=2019&page_size=100,2026-09-14,MICROSOFT CORPORATION,"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",193689,MICROSOFT CORPORATION,Microsoft,sources/lda-microsoft-2019-p1.json,KEEP
LA-155997,,https://lda.gov/api/v1/filings/?client_name=Meta+Platforms&filing_year=2020&page=2&page_size=100,2026-09-14,"META PLATFORMS, INC.","Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",155997,"META PLATFORMS, INC.",Meta,sources/lda-meta-platforms-2020-p2.json,KEEP
LA-211745,,https://lda.gov/api/v1/filings/?client_name=Google&filing_year=2023&page_size=100,2026-09-14,GOOGLE CLIENT SERVICES LLC,"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",211745,GOOGLE CLIENT SERVICES LLC,Google,sources/lda-google-2023-p1.json,KEEP
LA-50892,,https://lda.gov/api/v1/filings/?client_name=Amazon&filing_year=2023&page=3&page_size=100,2026-09-14,AMAZON.COM SERVICES LLC,"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",50892,AMAZON.COM SERVICES LLC,Amazon,sources/lda-amazon-2023-p3.json,KEEP
LA-191142,,https://lda.gov/api/v1/filings/?client_name=Meta+Platforms&filing_year=2020&page=2&page_size=100,2026-09-14,"META PLATFORMS, INC.","Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",191142,"META PLATFORMS, INC.",Meta,sources/lda-meta-platforms-2020-p2.json,KEEP
LA-206247,,https://lda.gov/api/v1/filings/?client_name=Amazon&filing_year=2024&page=4&page_size=100,2026-09-14,AMAZON WEB SERVICES,"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",206247,AMAZON WEB SERVICES,Amazon,sources/lda-amazon-2024-p4.json,KEEP
LA-208344,,https://lda.gov/api/v1/filings/?client_name=Microsoft&filing_year=2024&page=3&page_size=100,2026-09-14,MICROSOFT CORPORATION,"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",208344,MICROSOFT CORPORATION,Microsoft,sources/lda-microsoft-2024-p3.json,KEEP
LA-69193,,https://lda.gov/api/v1/filings/?client_name=Amazon&filing_year=2026&page_size=100,2026-09-14,O.N.E. AMAZON,Unrelated or separately branded client; excluded from lab scope.,69193,O.N.E. AMAZON,,sources/lda-amazon-2026-p1.json,OPEN
LA-195335,,https://lda.gov/api/v1/filings/?client_name=Google&filing_year=2019&page=2&page_size=100,2026-09-14,GOOGLE INC,"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",195335,GOOGLE INC,Google,sources/lda-google-2019-p2.json,KEEP
LA-194800,,https://lda.gov/api/v1/filings/?client_name=Amazon&filing_year=2020&page_size=100,2026-09-14,"AMAZON.COM, INC.","Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",194800,"AMAZON.COM, INC.",Amazon,sources/lda-amazon-2020-p1.json,KEEP
LA-105281,,https://lda.gov/api/v1/filings/?client_name=Meta+Platforms&filing_year=2020&page_size=100,2026-09-14,"META PLATFORMS, INC.","Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",105281,"META PLATFORMS, INC.",Meta,sources/lda-meta-platforms-2020-p1.json,KEEP
LA-196917,,https://lda.gov/api/v1/filings/?client_name=Google&filing_year=2020&page=4&page_size=100,2026-09-14,GOOGLE CLIENT SERVICES LLC,"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",196917,GOOGLE CLIENT SERVICES LLC,Google,sources/lda-google-2020-p4.json,KEEP
LA-54558,,https://lda.gov/api/v1/filings/?client_name=Anthropic&filing_year=2023&page_size=100,2026-09-14,"ANTHROPIC, PBC","Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",54558,"ANTHROPIC, PBC",Anthropic,sources/lda-anthropic-2023-p1.json,KEEP
LA-184316,,https://lda.gov/api/v1/filings/?client_name=Microsoft&filing_year=2019&page=4&page_size=100,2026-09-14,MICROSOFT,"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",184316,MICROSOFT,Microsoft,sources/lda-microsoft-2019-p4.json,KEEP
LA-211551,,https://lda.gov/api/v1/filings/?client_name=Amazon&filing_year=2021&page=4&page_size=100,2026-09-14,AMAZON.COM SERVICES LLC,"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",211551,AMAZON.COM SERVICES LLC,Amazon,sources/lda-amazon-2021-p4.json,KEEP
LA-192924,,https://lda.gov/api/v1/filings/?client_name=Microsoft&filing_year=2021&page=5&page_size=100,2026-09-14,CORNERSTONE GOVERNMENT AFFAIRS OBO MICROSOFT CORPORATION,"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",192924,CORNERSTONE GOVERNMENT AFFAIRS OBO MICROSOFT CORPORATION,Microsoft,sources/lda-microsoft-2021-p5.json,KEEP
LA-201024,,https://lda.gov/api/v1/filings/?client_name=Amazon&filing_year=2023&page=5&page_size=100,2026-09-14,AMAZON WEB SERVICES,"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",201024,AMAZON WEB SERVICES,Amazon,sources/lda-amazon-2023-p5.json,KEEP
LA-58080,,https://lda.gov/api/v1/filings/?client_name=OpenAI&filing_year=2023&page_size=100,2026-09-14,"OPENAI OPCO, LLC","Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",58080,"OPENAI OPCO, LLC",OpenAI,sources/lda-openai-2023-p1.json,KEEP
LA-182923,,https://lda.gov/api/v1/filings/?client_name=Amazon&filing_year=2020&page=5&page_size=100,2026-09-14,"AMAZON.COM, INC.","Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",182923,"AMAZON.COM, INC.",Amazon,sources/lda-amazon-2020-p5.json,KEEP
LA-132779,,https://lda.gov/api/v1/filings/?client_name=Microsoft&filing_year=2020&page=5&page_size=100,2026-09-14,MICROSOFT CORPORATION,"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",132779,MICROSOFT CORPORATION,Microsoft,sources/lda-microsoft-2020-p5.json,KEEP
LA-198974,,https://lda.gov/api/v1/filings/?client_name=Microsoft&filing_year=2023&page=2&page_size=100,2026-09-14,MICROSOFT CORPORATION,"Named corporate client, assigned to this lab family. Historical corporate names are retained exactly as returned by the API; no subsidiary-specific AI allocation.",198974,MICROSOFT CORPORATION,Microsoft,sources/lda-microsoft-2023-p2.json,KEEP
